CustID,Name,gender,age,education,occupation,income,telephone,marital,email,address,retire,custcat
16450,陶德伟,男,20,高中,普通工人,5至10万,177****0175,是,meredith34@adventure-works.com,4215 Arleda Lane,否,高价值客户
16465,胡宣,男,57,大专,普通工人,5至10万,180****0156,是,sarah5@adventure-works.com,4860 Charlotte Court,否,低价值客户
16480,倪幂,女,48,初中及其以下,普通工人,5万以下,156****0100,否,roger41@adventure-works.com,8514 Bounty Way,否,低价值客户
16495,曾岱,男,33,硕士及其以上,公司白领,30万以上,159****0114,否,xavier26@adventure-works.com,2614 Sandiago Drive,否,一般价值客户
16510,陶巧,女,40,高中,管理人员,5至10万,132****0199,否,jimmy14@adventure-works.com,4487 San Miguel Court,否,高价值客户
16525,佘彩,女,36,本科,技术工人,20至30万,171****0159,否,olivia4@adventure-works.com,7511 Azores Circle,否,高价值客户
16540,邱谦,女,68,高中,普通工人,5至10万,166****0156,是,leah16@adventure-works.com,4763 Palisade Court,是,一般价值客户
16555,徐婵,男,54,高中,普通工人,5至10万,158****0191,是,edgar21@adventure-works.com,5149 Thissen Court,否,高价值客户
16570,余嫒,女,47,高中,普通工人,5至10万,176****0133,是,ashlee11@adventure-works.com,8069 Vine Hill Way,否,高价值客户
16585,范谙,女,54,初中及其以下,管理人员,5万以下,177****0193,否,edward59@adventure-works.com,6179 Mt. Hamilton Dr.,否,一般价值客户
16600,王丹,女,42,本科,专业人员,20至30万,180****0186,是,chase3@adventure-works.com,8141 Mitchell Canyon Road,否,一般价值客户
16615,何芯,男,22,本科,技术工人,20至30万,182****0190,否,anna41@adventure-works.com,9199 Park Glenn,否,低价值客户
16630,丁妮,男,42,高中,普通工人,5至10万,159****0128,否,ariana17@adventure-works.com,8246 Via Del Sol,否,一般价值客户
16645,佘丽,男,35,高中,普通工人,5至10万,171****0142,否,mya13@adventure-works.com,844 Sol Street,否,一般价值客户
16660,钟宣,男,44,大专,管理人员,5至10万,172****0132,是,angela23@adventure-works.com,7062 Starflower Drive,否,一般价值客户
16675,施旺,女,58,初中及其以下,普通工人,10至20万,133****0182,是,donald4@adventure-works.com,7938 Blue Ridge,否,高价值客户
16690,楚娟,男,39,高中,普通工人,5至10万,182****0117,是,kaylee31@adventure-works.com,6161 Teakwood Dr.,否,一般价值客户
16705,邓达侠,女,48,大专,普通工人,5万以下,130****0196,是,kaylee39@adventure-works.com,667 Miller Dr.,否,一般价值客户
16720,施立伟,男,42,硕士及其以上,管理人员,10至20万,149****0129,是,jenna19@adventure-works.com,6697 Ridge Park Drive,否,低价值客户
16735,杨晨,男,40,本科,管理人员,20至30万,184****0171,否,maria47@adventure-works.com,7549 Longview Rd.,否,高价值客户
16750,邢盛,女,33,大专,普通工人,10至20万,173****0167,否,todd5@adventure-works.com,5515 West Bouncing Rd,否,一般价值客户
16765,许凤,女,24,高中,普通工人,5至10万,183****0161,是,corey16@adventure-works.com,7761 Azoras Cir,否,高价值客户
16780,洪辉,男,38,高中,普通工人,5至10万,176****0114,是,andre20@adventure-works.com,329 Poplar Street,否,低价值客户
16795,孟珊,女,31,高中,普通工人,5至10万,135****0114,是,jonathan43@adventure-works.com,1328 Huntleigh Dr.,否,一般价值客户
16810,罗婵,女,59,本科,管理人员,20至30万,131****0113,是,erik4@adventure-works.com,5854 Eagle Way,否,一般价值客户
16825,邢毅,男,31,大专,普通工人,5万以下,183****0166,是,sydney15@adventure-works.com,7655 Greer Ave,否,低价值客户
16840,韩凤,男,35,本科,公司白领,20至30万,180****0198,否,kyle11@adventure-works.com,5271 St. George Court,否,一般价值客户
16855,徐虎,男,76,大专,普通工人,5至10万,189****0117,否,jose23@adventure-works.com,4719 Delaware Drive,是,低价值客户
16870,陈惠英,男,26,大专,普通工人,10至20万,157****0175,否,charles9@adventure-works.com,911 Nicholas Drive,否,低价值客户
16885,郭升,男,33,硕士及其以上,管理人员,20至30万,133****0118,否,cindy2@adventure-works.com,6912 Old Oak Drive,否,一般价值客户
16900,陈婉,女,33,大专,普通工人,10至20万,175****0110,否,jordan73@adventure-works.com,5484 Cornwall Court,否,一般价值客户
16915,朱丽丽,男,55,高中,普通工人,10至20万,184****0198,否,candace14@adventure-works.com,4690 Goen Road,否,高价值客户
16930,夏明媚,男,23,高中,普通工人,10至20万,156****0110,否,victoria24@adventure-works.com,4058 First Ave,否,一般价值客户
16945,曹鹏,女,53,初中及其以下,普通工人,5至10万,138****0170,否,aimee17@adventure-works.com,5022 Euclid Ave.,否,低价值客户
16960,顾磊,男,48,初中及其以下,普通工人,5万以下,136****0147,是,carol5@adventure-works.com,5925 Rain Drop Circle,否,高价值客户
16975,徐莲,女,27,本科,技术工人,20至30万,181****0133,是,katelyn35@adventure-works.com,8346 Niagara Court,否,一般价值客户
16990,范宁,男,55,初中及其以下,普通工人,10至20万,137****0132,否,peter21@adventure-works.com,5846 Premier Place,否,一般价值客户
17005,林青,男,43,本科,管理人员,20至30万,182****0110,否,julian5@adventure-works.com,2578 Welle Road,否,一般价值客户
17020,贺升,男,33,大专,普通工人,10至20万,181****0130,否,randy24@adventure-works.com,674 Woodchuck Pl.,否,低价值客户
17035,黄盛,女,32,本科,公司白领,20至30万,184****0167,否,caleb40@adventure-works.com,"51, rue Henri Gagnon",否,高价值客户
17050,钟伟,男,55,初中及其以下,普通工人,5至10万,149****0138,是,antonio10@adventure-works.com,6124 Clay Road,否,低价值客户
17065,雷木兰,女,33,初中及其以下,管理人员,5万以下,188****0147,否,rafael20@adventure-works.com,9372 Colfax Street,否,高价值客户
17080,白松,女,31,高中,普通工人,5至10万,132****0132,是,meredith8@adventure-works.com,5185 Relis Valley Road,否,一般价值客户
17095,曾伟,女,25,高中,普通工人,5至10万,155****0188,否,blake9@adventure-works.com,404 Sunshine,否,高价值客户
17110,胡晨,男,49,高中,普通工人,5至10万,152****0186,是,frederick12@adventure-works.com,5033 N. 8th St.,否,高价值客户
17125,万达侠,男,24,本科,技术工人,20至30万,152****0166,是,bethany19@adventure-works.com,8955 Tice Valley Blvd.,否,高价值客户
17140,沈聪,女,29,高中,普通工人,5至10万,138****0141,否,eddie21@adventure-works.com,2110 Elm St.,否,一般价值客户
17155,麦虹,女,42,大专,普通工人,5至10万,184****0117,是,isaiah6@adventure-works.com,318 Liana Lane,否,一般价值客户
17170,林德伟,女,33,初中及其以下,普通工人,5万以下,166****0173,否,taylor63@adventure-works.com,6620 Leonard Ct.,否,一般价值客户
17185,罗嫒,女,30,初中及其以下,管理人员,5万以下,158****0157,否,dustin1@adventure-works.com,6044 Gloria Terr.,否,高价值客户
17200,黄康,女,27,大专,普通工人,5万以下,136****0156,否,eduardo55@adventure-works.com,2269 Bynum Way,否,一般价值客户
17215,袁丽娜,女,26,大专,普通工人,10至20万,149****0124,否,jason46@adventure-works.com,5291 Juliet Court,否,高价值客户
17230,卢谙,男,21,大专,普通工人,5万以下,177****0134,否,alejandro8@adventure-works.com,6949 Miguel Dr.,否,低价值客户
17245,戴松,男,39,大专,普通工人,5至10万,180****0149,否,randy14@adventure-works.com,3654 Alaska Dr.,否,一般价值客户
17260,邵黎明,男,37,大专,普通工人,5万以下,188****0177,是,jonathon16@adventure-works.com,3153 Glaze Ct,否,一般价值客户
17275,邵兰,男,44,大专,普通工人,5至10万,184****0146,是,taylor13@adventure-works.com,5271 Sierra Road,否,一般价值客户
17290,毛丽美,女,38,初中及其以下,普通工人,5万以下,150****0133,否,antonio8@adventure-works.com,341 Victory Lane,否,一般价值客户
17305,葛蔓楚,男,42,本科,专业人员,20至30万,147****0186,否,laura14@adventure-works.com,7176 A St.,否,一般价值客户
17320,邓实,女,35,初中及其以下,普通工人,10至20万,175****0119,否,jermaine15@adventure-works.com,5281 Miller Avenue,否,一般价值客户
17335,潘彩,女,36,高中,普通工人,5至10万,155****0167,否,trisha0@adventure-works.com,8184 N. Spoonwood Court,否,低价值客户
17350,万刚,男,27,本科,公司白领,20至30万,178****0110,否,blake47@adventure-works.com,6290 Chinquapin Court,否,低价值客户
17365,钱珑,女,56,高中,普通工人,5至10万,137****0117,否,ariana19@adventure-works.com,6133 Kenston Dr.,否,一般价值客户
17380,施平,女,59,高中,普通工人,5至10万,187****0128,否,deanna24@adventure-works.com,5581 Stanford Street,否,一般价值客户
17395,苏姝,女,64,高中,普通工人,5至10万,178****0131,否,sydney26@adventure-works.com,6350 Plumas Court,是,高价值客户
17410,毛庆缘,男,31,本科,专业人员,20至30万,147****0114,是,caleb36@adventure-works.com,9410 Ferry St.,否,一般价值客户
17425,曹琼,男,54,初中及其以下,普通工人,5万以下,178****0134,否,noah5@adventure-works.com,4214 Willbrook Court,否,高价值客户
17440,徐安,男,49,大专,普通工人,10至20万,133****0138,是,charles27@adventure-works.com,526 Oak Street,否,一般价值客户
17455,李康,男,35,高中,普通工人,10至20万,130****0172,否,grant6@adventure-works.com,7259 Birchwood,否,高价值客户
17470,肖壁,女,38,大专,普通工人,10至20万,180****0175,是,kevin50@adventure-works.com,5134 Oak Park Blvd,否,低价值客户
17485,郝立勤,女,51,本科,技术工人,20至30万,137****0168,是,seth67@adventure-works.com,1439 Springvale Court,否,一般价值客户
17500,严盛,女,43,硕士及其以上,公司白领,20至30万,177****0126,否,hannah32@adventure-works.com,5322 Mitchell Canyon Rd.,否,一般价值客户
17515,孙雯,男,31,本科,公司白领,20至30万,173****0131,是,miranda17@adventure-works.com,8426 Easley Dr.,否,一般价值客户
17530,黄岱,女,24,初中及其以下,普通工人,5万以下,136****0139,是,bonnie25@adventure-works.com,3836 Birchbark Place,否,高价值客户
17545,邓惠,男,32,大专,普通工人,10至20万,150****0158,是,lawrence14@adventure-works.com,6957 Corte Poquito,否,一般价值客户
17560,任梅,女,60,本科,技术工人,20至30万,130****0198,是,orlando5@adventure-works.com,3350 Kingswood Circle,否,一般价值客户
17575,梁婵娟,男,48,初中及其以下,管理人员,10至20万,182****0119,是,emma25@adventure-works.com,3173 Hilltop Dr.,否,高价值客户
17590,谭临耀,男,50,高中,普通工人,5至10万,183****0119,是,hunter51@adventure-works.com,845 Olive Ave,否,一般价值客户
17605,钱宁,男,30,本科,技术工人,20至30万,151****0157,是,jasmine7@adventure-works.com,2813 A St.,否,一般价值客户
17620,付涛,女,66,高中,普通工人,5至10万,158****0117,是,ann23@adventure-works.com,4775 Imperial Dr.,是,高价值客户
17635,巩达侠,男,31,大专,普通工人,5万以下,166****0182,否,wendy12@adventure-works.com,8055 Shadow Falls Drive,否,高价值客户
17650,柳明,女,57,初中及其以下,普通工人,5万以下,131****0112,否,destiny26@adventure-works.com,6121 Pebble Glen Drive,否,高价值客户
17665,戴珑,男,77,初中及其以下,普通工人,5万以下,185****0190,否,philip17@adventure-works.com,3924 Cactus Court,是,高价值客户
17680,程蔓楚,男,32,本科,技术工人,20至30万,199****0118,否,colin8@adventure-works.com,9127 Pinnacle Drive,否,一般价值客户
17695,刘明,男,46,高中,普通工人,5至10万,199****0191,是,katelyn30@adventure-works.com,4363 Galindo Street,否,低价值客户
17710,邵伟,男,47,初中及其以下,普通工人,5至10万,155****0161,是,hunter50@adventure-works.com,549 Via Appia,否,高价值客户
17725,戴武,男,41,高中,普通工人,5至10万,132****0139,否,tamara21@adventure-works.com,2944 North Main St.,否,高价值客户
17740,邓秋,女,25,硕士及其以上,专业人员,30万以上,181****0111,否,jessica17@adventure-works.com,8459 Silver Oaks Place,否,高价值客户
17755,邵鹏,男,41,高中,普通工人,5至10万,175****0158,是,roy30@adventure-works.com,1394 Firestone,否,一般价值客户
17770,陶聪,女,26,高中,普通工人,5至10万,166****0142,是,ruben35@adventure-works.com,3300 Country View Lane,否,高价值客户
17785,贺锦,男,33,本科,技术工人,30万以上,176****0152,是,george25@adventure-works.com,3341 Riverside Dr.,否,一般价值客户
17800,贺荣,女,23,大专,普通工人,10至20万,198****0111,是,ricky15@adventure-works.com,5834 Vloching Circle,否,一般价值客户
17815,徐君,男,58,初中及其以下,普通工人,5万以下,139****0133,否,cedric15@adventure-works.com,8869 C Olivera Rd,否,低价值客户
17830,曹丽娜,女,64,高中,普通工人,5至10万,135****0192,是,willie31@adventure-works.com,9770 Fraga Court,是,一般价值客户
17845,常宣,女,54,本科,公司白领,20至30万,151****0120,是,daniel8@adventure-works.com,6214 Terra Drive,否,一般价值客户
17860,钟忠,男,23,初中及其以下,管理人员,10至20万,176****0117,是,carson17@adventure-works.com,5831 Mountain View Place,否,高价值客户
17875,俞蔓楚,男,46,高中,普通工人,10至20万,180****0142,否,randy8@adventure-works.com,2472 Alexander Place,否,一般价值客户
17890,赵幂,女,37,本科,公司白领,20至30万,130****0181,是,jill13@adventure-works.com,110 E. Watson Court,否,高价值客户
17905,姚秋,男,42,高中,普通工人,5至10万,130****0111,是,ashlee18@adventure-works.com,5649 East 39th Street,否,低价值客户
17920,牛晒明,女,43,硕士及其以上,技术工人,30万以上,182****0148,否,mario0@adventure-works.com,1077 Willow Court,否,低价值客户
17935,许莞颖,女,48,高中,普通工人,5至10万,131****0124,否,ross15@adventure-works.com,6920 Merriewood Drive,否,高价值客户
17950,郭博,男,49,本科,公司白领,20至30万,187****0137,否,heidi19@adventure-works.com,1019 Kenwal Rd.,否,一般价值客户
17965,牛黎明,女,51,硕士及其以上,技术工人,20至30万,189****0120,是,ian12@adventure-works.com,6121 Monzeneda Way,否,一般价值客户
17980,方栋,男,51,大专,普通工人,10至20万,158****0151,是,katelyn26@adventure-works.com,4900 La Salle St.,否,一般价值客户
17995,何根基,男,50,大专,普通工人,10至20万,153****0134,是,jeremiah39@adventure-works.com,5205 Sunview Terrace,否,高价值客户
18010,殷保,男,47,大专,普通工人,5万以下,172****0114,否,janet12@adventure-works.com,5993 Baywood Drive,否,低价值客户
18025,孔松,男,50,初中及其以下,普通工人,5万以下,130****0144,是,candace12@adventure-works.com,2673 Peterson Place,否,高价值客户
18040,柯巧,男,35,大专,普通工人,5至10万,189****0179,否,julia7@adventure-works.com,7748 Rambling Rose Ave,否,一般价值客户
18055,沈彩,女,25,大专,普通工人,10至20万,136****0191,是,chad9@adventure-works.com,5010 Orange Street,否,高价值客户
18070,康娇,女,20,大专,普通工人,10至20万,145****0141,否,maurice11@adventure-works.com,4762 Heights Avenue,否,低价值客户
18085,蒋宣,男,27,硕士及其以上,技术工人,10至20万,178****0174,是,allison21@adventure-works.com,1536 Camino Verde Ct.,否,低价值客户
18100,雷菊,女,44,初中及其以下,普通工人,10至20万,182****0120,否,jacqueline0@adventure-works.com,1739 Sun View Terr,否,低价值客户
18115,李丽丽,女,51,本科,专业人员,30万以上,135****0157,是,nina7@adventure-works.com,1463 El Verano,否,一般价值客户
18130,罗安,女,35,高中,普通工人,5至10万,131****0142,否,luis21@adventure-works.com,1949 Bay Court,否,高价值客户
18145,田丹,女,36,高中,普通工人,5至10万,156****0116,是,joseph21@adventure-works.com,8837 Via Appia,否,一般价值客户
18160,庄伟,女,52,大专,普通工人,5至10万,185****0174,是,whitney15@adventure-works.com,4546 Fieldcrest Dr.,否,一般价值客户
18175,程德,男,58,本科,公司白领,20至30万,153****0113,否,haley44@adventure-works.com,7801 Esperanza,否,低价值客户
18190,薛柏,男,51,初中及其以下,普通工人,5万以下,150****0144,否,anne5@adventure-works.com,4831 Via Del Sol,否,一般价值客户
18205,陶恒,男,32,大专,普通工人,5万以下,172****0125,否,elijah7@adventure-works.com,5805 Virginia Lane,否,一般价值客户
18220,佘升,男,29,本科,公司白领,30万以上,188****0125,否,johnathan5@adventure-works.com,3421 Gehringer Drive,否,高价值客户
18235,肖良,女,50,高中,普通工人,10至20万,159****0196,是,tyler11@adventure-works.com,3601 Greenbush Drive,否,低价值客户
18250,严珑,女,38,硕士及其以上,公司白领,20至30万,158****0179,是,lisa24@adventure-works.com,6711 Frayne Ct.,否,低价值客户
18265,韩廉,女,32,本科,技术工人,20至30万,152****0138,否,brenda25@adventure-works.com,1697 Sunny Ave,否,低价值客户
18280,徐芬,女,27,硕士及其以上,管理人员,30万以上,171****0187,是,jan11@adventure-works.com,2559 Gumwood,否,高价值客户
18295,常君,男,51,初中及其以下,普通工人,5万以下,130****0144,是,sharon12@adventure-works.com,1809 Candellero Dr.,否,一般价值客户
18310,韩莲,女,38,硕士及其以上,公司白领,20至30万,187****0134,是,orlando19@adventure-works.com,3277 Lakespring Pl.,否,高价值客户
18325,邢柏,男,36,本科,专业人员,20至30万,175****0181,是,arturo33@adventure-works.com,4775 Kentucky Dr.,否,一般价值客户
18340,韩杰,女,42,高中,普通工人,5至10万,138****0150,是,dylan28@adventure-works.com,4770 Blue Jay Drive,否,一般价值客户
18355,秦乐,男,52,初中及其以下,普通工人,5至10万,166****0154,是,cassidy23@adventure-works.com,2583 Cypress Ave.,否,高价值客户
18370,田妮,男,34,本科,公司白领,30万以上,135****0181,否,emma40@adventure-works.com,485 Starlyn Dr.,否,高价值客户
18385,郝绅,女,28,硕士及其以上,专业人员,20至30万,133****0199,是,amanda37@adventure-works.com,8969 Royal Links Ct.,否,一般价值客户
18400,白斯云,男,37,初中及其以下,普通工人,5万以下,177****0182,是,megan39@adventure-works.com,5629 Tara St.,否,一般价值客户
18415,梁梦,男,63,大专,普通工人,5万以下,173****0133,否,edward48@adventure-works.com,386 Woodpine,是,高价值客户
18430,万兰,女,42,高中,普通工人,5至10万,199****0115,否,katelyn45@adventure-works.com,6448 Castle Court,否,一般价值客户
18445,邱栋,女,31,本科,专业人员,20至30万,183****0176,是,felicia16@adventure-works.com,4350 Mota Dr.,否,低价值客户
18460,钟丽,男,32,高中,普通工人,5至10万,139****0199,否,samantha32@adventure-works.com,6217 W. Watson Court,否,高价值客户
18475,俞平,女,25,初中及其以下,普通工人,5万以下,198****0191,否,robert53@adventure-works.com,7039 Miwok Way,否,高价值客户
18490,熊宣,女,26,高中,普通工人,5至10万,177****0183,否,erika0@adventure-works.com,873 Wellington Avenue,否,高价值客户
18505,郝惠,女,33,高中,普通工人,5至10万,145****0128,是,christopher25@adventure-works.com,4334 Coastal Blvd.,否,低价值客户
18520,赵盛,男,27,本科,技术工人,20至30万,133****0168,是,nathan26@adventure-works.com,217 Ram Circle,否,一般价值客户
18535,韩莞颖,女,34,硕士及其以上,公司白领,20至30万,135****0185,否,ashley18@adventure-works.com,7496 Sunset Meadows,否,低价值客户
18550,邱芯,男,39,高中,普通工人,10至20万,176****0142,是,katrina17@adventure-works.com,8623 Merry Circle,否,一般价值客户
18565,谭忠,男,43,初中及其以下,普通工人,5万以下,183****0120,是,isabella25@adventure-works.com,8005 Ranchhand Court,否,一般价值客户
18580,常升,男,30,本科,管理人员,20至30万,166****0139,否,christy12@adventure-works.com,2 Fall Creek Road,否,高价值客户
18595,付立,女,35,大专,普通工人,5至10万,178****0113,否,amber4@adventure-works.com,8297 Dos Encinas,否,低价值客户
18610,冯丽丽,男,48,初中及其以下,普通工人,5至10万,186****0193,是,jonathan35@adventure-works.com,3118 Creekside Drive,否,高价值客户
18625,邵杰,男,48,高中,普通工人,5至10万,198****0164,是,sarah18@adventure-works.com,521 Hermosa,否,一般价值客户
18640,韦松,男,35,大专,普通工人,10至20万,137****0196,否,tristan12@adventure-works.com,1874 Royal Links Circle,否,一般价值客户
18655,孙辉,男,44,大专,普通工人,5万以下,138****0130,是,caleb19@adventure-works.com,8117 Green View Court,否,低价值客户
18670,潘谙,男,34,大专,普通工人,10至20万,183****0143,否,edward50@adventure-works.com,1308 Mt. Hood Circle,否,高价值客户
18685,程欢悦,女,29,大专,普通工人,10至20万,155****0160,否,jessie9@adventure-works.com,1154 Regina Lane,否,低价值客户
18700,唐欢悦,男,46,本科,技术工人,20至30万,157****0144,否,david83@adventure-works.com,8083 Ridgewood Drive,否,一般价值客户
18715,彭丽雪,男,44,高中,普通工人,5至10万,185****0158,是,chloe54@adventure-works.com,7914 H St.,否,一般价值客户
18730,付丽,女,29,大专,普通工人,5至10万,177****0185,否,theodore14@adventure-works.com,778 Kingsford Dr,否,高价值客户
18745,秦宁,男,50,本科,公司白领,20至30万,172****0173,是,susan19@adventure-works.com,5126 La Corte Bonita,否,低价值客户
18760,葛毅,女,50,高中,普通工人,5至10万,156****0181,否,briana12@adventure-works.com,7779 Lake Meadow Circle,否,一般价值客户
18775,王霖,男,35,大专,普通工人,10至20万,182****0164,是,alexis28@adventure-works.com,7711 Fieldcrest Dr.,否,低价值客户
18790,候武,男,43,高中,普通工人,5至10万,136****0164,否,destiny5@adventure-works.com,9301 Eureka Lane,否,一般价值客户
18805,邹雯,男,31,高中,普通工人,5至10万,198****0124,是,drew13@adventure-works.com,1016 Park Avenue,否,低价值客户
18820,陈磊,女,28,大专,普通工人,5万以下,187****0167,否,tamara6@adventure-works.com,7346 Lion Circle,否,一般价值客户
18835,邢谦,男,35,大专,普通工人,10至20万,181****0180,否,arthur41@adventure-works.com,7978 San Gabriel Dr.,否,一般价值客户
18850,陈嫒,男,44,硕士及其以上,技术工人,20至30万,151****0111,否,sydney16@adventure-works.com,7136 Almond Drive,否,低价值客户
18865,周木兰,男,26,大专,普通工人,10至20万,137****0196,否,karla20@adventure-works.com,3154 Boxwood Dr.,否,一般价值客户
18880,杨诚,男,28,大专,普通工人,5至10万,138****0179,是,luke28@adventure-works.com,7936 Hemlock Ave.,否,一般价值客户
18895,潘琼,男,66,高中,普通工人,10至20万,180****0172,否,melinda5@adventure-works.com,6157 San Benito,是,低价值客户
18910,贺婵,男,63,高中,普通工人,5至10万,151****0111,否,erick20@adventure-works.com,7173 Oak Creek Ct,是,一般价值客户
18925,钟庆缘,女,22,大专,普通工人,5至10万,153****0163,是,james79@adventure-works.com,3629 Warren St.,否,高价值客户
18940,潘博,男,48,本科,公司白领,20至30万,137****0160,否,jasmine19@adventure-works.com,2131 Covington Court,否,高价值客户
18955,赖聪,男,52,初中及其以下,普通工人,5万以下,158****0100,是,victoria26@adventure-works.com,230 Lavere Way,否,高价值客户
18970,顾莲,男,54,大专,普通工人,10至20万,152****0184,否,jessica43@adventure-works.com,1987 Megan Dr.,否,一般价值客户
18985,曹灵,男,57,高中,普通工人,5至10万,185****0125,否,devin44@adventure-works.com,5232 Black Point Pl.,否,一般价值客户
19000,邱梦,男,33,本科,技术工人,20至30万,177****0140,否,sydney23@adventure-works.com,5878 East L Street,否,高价值客户
19015,孟虢,女,36,初中及其以下,普通工人,5万以下,180****0144,是,devin33@adventure-works.com,5869 Heights Avenue,否,一般价值客户
19030,贾柏,男,42,本科,专业人员,20至30万,135****0151,否,tamara27@adventure-works.com,1130 Fillet Ave.,否,低价值客户
19045,程聪,女,46,大专,普通工人,5至10万,156****0189,否,james80@adventure-works.com,5785 Ygnacio Valley Road,否,高价值客户
19060,胡凤,男,46,硕士及其以上,专业人员,20至30万,139****0135,否,jackson15@adventure-works.com,9854 Martindale Drive,否,一般价值客户
19075,薛庆缘,男,21,高中,普通工人,5万以下,166****0126,否,ethan20@adventure-works.com,7681 Willow Pass Road,否,一般价值客户
19090,侯虹,女,33,初中及其以下,普通工人,5万以下,139****0124,是,gary25@adventure-works.com,2332 Treat Blvd,否,一般价值客户
19105,巩松,女,47,初中及其以下,普通工人,5万以下,151****0158,否,carol8@adventure-works.com,6189 Mt. McKinley Ct,否,高价值客户
19120,常惠英,女,41,本科,专业人员,30万以上,177****0120,是,jacqueline23@adventure-works.com,1873 Mt. Whitney Dr,否,高价值客户
19135,邱德,男,59,高中,普通工人,5至10万,158****0150,否,chase13@adventure-works.com,5525 Lilly Lane,否,一般价值客户
19150,武欢,男,37,高中,普通工人,5至10万,186****0145,是,kenneth7@adventure-works.com,59 Lakewood Court,否,低价值客户
19165,熊荣,男,62,初中及其以下,普通工人,5万以下,153****0113,否,dalton67@adventure-works.com,1996 Sand Pointe Lane,是,高价值客户
19180,殷丽雪,男,34,大专,普通工人,10至20万,153****0139,是,edwin44@adventure-works.com,2702 North Ridge Dr.,否,一般价值客户
19195,范娜,女,35,高中,普通工人,5至10万,135****0135,是,alexandria33@adventure-works.com,9573 Royal Oak Rd.,否,低价值客户
19210,赵升,男,55,初中及其以下,普通工人,10至20万,181****0186,否,gabriel53@adventure-works.com,670 Echo Canyon Lane,否,高价值客户
19225,戴壁,女,51,本科,专业人员,30万以上,157****0145,是,alexia7@adventure-works.com,6445 Cashew Street,否,一般价值客户
19240,丁蔓楚,女,39,初中及其以下,普通工人,5万以下,159****0190,否,claudia14@adventure-works.com,9652 Los Angeles,否,高价值客户
19255,涂丽,女,37,本科,技术工人,30万以上,158****0175,是,devin32@adventure-works.com,9255 Westover Dr.,否,低价值客户
19270,邹凤,女,68,初中及其以下,普通工人,5万以下,199****0160,是,dalton37@adventure-works.com,3519 Woodruff Lane,是,一般价值客户
19285,范刚,男,22,本科,专业人员,20至30万,149****0171,否,marcus14@adventure-works.com,3792 Esperanza Drive,否,高价值客户
19300,余毅,男,43,大专,普通工人,10至20万,199****0195,否,charles15@adventure-works.com,7739 Pineknoll,否,一般价值客户
19315,陈晨,男,40,大专,普通工人,10至20万,178****0166,否,mayra9@adventure-works.com,3829 Cardinal Drive,否,高价值客户
19330,佘巧,女,33,初中及其以下,普通工人,5万以下,151****0155,否,dalton76@adventure-works.com,9168 Wellington Ct.,否,一般价值客户
19345,韦绅,女,58,初中及其以下,普通工人,5万以下,153****0152,否,gary31@adventure-works.com,2088 Amanda Circle,否,低价值客户
19360,蒋雯,女,45,大专,普通工人,10至20万,182****0120,是,cindy19@adventure-works.com,8352 Turning View Cricle Drive,否,低价值客户
19375,姚彩,女,50,本科,技术工人,20至30万,198****0184,是,tiffany3@adventure-works.com,4794 Cowell Road,否,高价值客户
19390,田诚,男,29,高中,普通工人,10至20万,155****0128,是,luke18@adventure-works.com,5569 Hummingbird Ct.,否,一般价值客户
19405,任灵,女,54,本科,专业人员,20至30万,159****0137,否,noah2@adventure-works.com,6539 Greenwood Circle,否,高价值客户
19420,陶丽雪,男,75,初中及其以下,普通工人,5至10万,173****0131,否,max5@adventure-works.com,4475 Terra Calitina,是,低价值客户
19435,夏梦,女,22,大专,普通工人,5至10万,184****0112,是,crystal17@adventure-works.com,6516 Beauer Lane,否,低价值客户
19450,田安,男,46,大专,普通工人,5至10万,147****0195,否,devin35@adventure-works.com,8827 Bidwell Street,否,一般价值客户
19465,俞荷,女,40,本科,公司白领,20至30万,187****0179,否,orlando18@adventure-works.com,595 Clayton Rd.,否,一般价值客户
19480,薛关茵,女,32,初中及其以下,普通工人,5万以下,132****0119,是,justin48@adventure-works.com,4188 Green Valley Road,否,一般价值客户
19495,叶实,男,42,大专,普通工人,5至10万,131****0145,是,marshall35@adventure-works.com,5277 Steven Way,否,低价值客户
19510,许安,女,64,大专,普通工人,10至20万,182****0163,否,caleb14@adventure-works.com,1549 Wildewood Dr,是,一般价值客户
19525,马凤,女,26,本科,公司白领,20至30万,171****0164,否,cheryl4@adventure-works.com,764 Quail Court,否,一般价值客户
19540,吕丽,女,23,本科,技术工人,20至30万,176****0187,是,tiffany17@adventure-works.com,1046 Cloverleaf Circle,否,一般价值客户
19555,卢伟,女,64,初中及其以下,普通工人,5万以下,156****0199,是,gilbert11@adventure-works.com,1093 Gatter Court,是,一般价值客户
19570,钱崆,女,34,大专,普通工人,10至20万,139****0170,否,mathew17@adventure-works.com,923 Woodbury Place,否,一般价值客户
19585,葛乐,女,45,大专,普通工人,10至20万,187****0199,否,tasha1@adventure-works.com,5477 Limewood Place,否,高价值客户
19600,冯立,男,41,本科,公司白领,20至30万,180****0112,否,marcus34@adventure-works.com,3483 Flamingo Drive,否,一般价值客户
19615,薛强,男,43,大专,普通工人,10至20万,175****0163,否,erika7@adventure-works.com,1207 Concerto Circle,否,低价值客户
19630,常刚,女,69,大专,普通工人,5至10万,135****0155,否,amanda58@adventure-works.com,5305 Cowell Road,是,低价值客户
